airfoil_id,polar_id,Re,max_thickness,x_at_max_thickness,max_camber,x_at_max_camber,max_cl,alpha_at_max_cl,cl_alpha_slope
s6063-il,xf-s6063-il-1000000-n5,1000000.0,0.03276,0.032,0.04838,0.34,1.1077,10.25,0.10331224329882008
s6063-il,xf-s6063-il-200000,200000.0,0.03276,0.032,0.04838,0.34,0.9045,7.5,0.1109982986425339
s6063-il,xf-s6063-il-200000-n5,200000.0,0.03276,0.032,0.04838,0.34,0.9864,9.25,0.09942790058170282
s6063-il,xf-s6063-il-50000,50000.0,0.03276,0.032,0.04838,0.34,0.912,8.25,0.10350704112707257
s6063-il,xf-s6063-il-50000-n5,50000.0,0.03276,0.032,0.04838,0.34,0.9255,8.75,0.09957567424643049
s6063-il,xf-s6063-il-500000,500000.0,0.03276,0.032,0.04838,0.34,0.9838,9.5,0.09882452702958675
s6063-il,xf-s6063-il-500000-n5,500000.0,0.03276,0.032,0.04838,0.34,1.0323,9.75,0.10010728714965628
s7012-il,xf-s7012-il-100000,100000.0,0.07835,0.454,0.0636,0.311,1.145,10.0,0.11076207297726073
s7012-il,xf-s7012-il-100000-n5,100000.0,0.07835,0.454,0.0636,0.311,1.1435,10.5,0.1061203384452671
s7012-il,xf-s7012-il-1000000,1000000.0,0.07835,0.454,0.0636,0.311,1.3081,11.25,0.10519236116158702
s7012-il,xf-s7012-il-1000000-n5,1000000.0,0.07835,0.454,0.0636,0.311,1.3379,11.75,0.10566902744221267
s7012-il,xf-s7012-il-200000,200000.0,0.07835,0.454,0.0636,0.311,1.1778,10.25,0.10843257535695404
s7012-il,xf-s7012-il-200000-n5,200000.0,0.07835,0.454,0.0636,0.311,1.1996,11.0,0.10423037297987353
s7012-il,xf-s7012-il-50000,50000.0,0.07835,0.454,0.0636,0.311,1.1046,9.5,0.11303179270227397
s7012-il,xf-s7012-il-50000-n5,50000.0,0.07835,0.454,0.0636,0.311,1.0774,10.5,0.1064260144656895
s7012-il,xf-s7012-il-500000,500000.0,0.07835,0.454,0.0636,0.311,1.2397,10.75,0.10503955663495423
s7012-il,xf-s7012-il-500000-n5,500000.0,0.07835,0.454,0.0636,0.311,1.2673,11.25,0.10379708760023733
s7055-il,xf-s7055-il-100000,100000.0,0.00297,0.983,0.08749,0.351,1.2615,10.0,0.11011024854574303
s7055-il,xf-s7055-il-100000-n5,100000.0,0.00297,0.983,0.08749,0.351,1.2277,10.75,0.09786070861977789
s7055-il,xf-s7055-il-1000000,1000000.0,0.00297,0.983,0.08749,0.351,1.396,13.75,0.10412767441881148
s7055-il,xf-s7055-il-1000000-n5,1000000.0,0.00297,0.983,0.08749,0.351,1.4202,14.75,0.10288420633443739
s7055-il,xf-s7055-il-200000,200000.0,0.00297,0.983,0.08749,0.351,1.2652,10.75,0.09882830248545743
s7055-il,xf-s7055-il-200000-n5,200000.0,0.00297,0.983,0.08749,0.351,1.2559,12.5,0.09876207297726068
s7055-il,xf-s7055-il-50000,50000.0,0.00297,0.983,0.08749,0.351,1.2867,10.75,0.1180971290871915
s7055-il,xf-s7055-il-50000-n5,50000.0,0.00297,0.983,0.08749,0.351,1.1783,10.5,0.10281647805393974
s7055-il,xf-s7055-il-500000,500000.0,0.00297,0.983,0.08749,0.351,1.31,12.25,0.1019659650978318
s7055-il,xf-s7055-il-500000-n5,500000.0,0.00297,0.983,0.08749,0.351,1.3374,14.0,0.10098009199710693
s7075-il,xf-s7075-il-100000,100000.0,0.04952,0.042,0.07377,0.359,1.3413,11.25,0.12338288736118463
s7075-il,xf-s7075-il-100000-n5,100000.0,0.04952,0.042,0.07377,0.359,1.3149,12.75,0.10655060814383925
s7075-il,xf-s7075-il-1000000,1000000.0,0.04952,0.042,0.07377,0.359,1.627,15.5,0.10155851930195667
s7075-il,xf-s7075-il-1000000-n5,1000000.0,0.04952,0.042,0.07377,0.359,1.6158,15.5,0.10203726800048299
s7075-il,xf-s7075-il-200000,200000.0,0.04952,0.042,0.07377,0.359,1.3805,11.75,0.11033307244844001
s7075-il,xf-s7075-il-200000-n5,200000.0,0.04952,0.042,0.07377,0.359,1.3734,13.75,0.0992950640217241
s7075-il,xf-s7075-il-50000,50000.0,0.04952,0.042,0.07377,0.359,1.264,10.25,0.124241518209344
s7075-il,xf-s7075-il-50000-n5,50000.0,0.04952,0.042,0.07377,0.359,1.2529,11.25,0.11339494447382334
s7075-il,xf-s7075-il-500000,500000.0,0.04952,0.042,0.07377,0.359,1.5072,15.5,0.09905315705975673
s7075-il,xf-s7075-il-500000-n5,500000.0,0.04952,0.042,0.07377,0.359,1.5478,15.25,0.0996466685194315
s8025-il,xf-s8025-il-100000,100000.0,0.07955999999999999,0.25,0.04454,0.208,0.9218,9.0,0.10426371232152304
s8025-il,xf-s8025-il-100000-n5,100000.0,0.07955999999999999,0.25,0.04454,0.208,1.0139,10.5,0.10645762084176359
s8025-il,xf-s8025-il-1000000,1000000.0,0.07955999999999999,0.25,0.04454,0.208,1.3279,13.25,0.11036668080593852
s8025-il,xf-s8025-il-1000000-n5,1000000.0,0.07955999999999999,0.25,0.04454,0.208,1.3776,13.75,0.10968250728833306
s8025-il,xf-s8025-il-200000,200000.0,0.07955999999999999,0.25,0.04454,0.208,1.0325,10.5,0.10778233738762565
s8025-il,xf-s8025-il-200000-n5,200000.0,0.07955999999999999,0.25,0.04454,0.208,1.1154,11.5,0.10799870144466124
s8025-il,xf-s8025-il-50000,50000.0,0.07955999999999999,0.25,0.04454,0.208,0.8091,7.75,0.10558868079289127
s8025-il,xf-s8025-il-50000-n5,50000.0,0.07955999999999999,0.25,0.04454,0.208,0.9217,9.5,0.10315289264939186
s8025-il,xf-s8025-il-500000,500000.0,0.07955999999999999,0.25,0.04454,0.208,1.1967,11.75,0.1097092802169677
s8025-il,xf-s8025-il-500000-n5,500000.0,0.07955999999999999,0.25,0.04454,0.208,1.2797,13.0,0.10921704833051393
s8035-il,xf-s8035-il-100000,100000.0,0.14004,0.291,0.0,0.0,1.0807,11.75,0.12599970386039136
s8035-il,xf-s8035-il-100000-n5,100000.0,0.14004,0.291,0.0,0.0,1.0074,13.25,0.11227171973867349
s8035-il,xf-s8035-il-1000000,1000000.0,0.14004,0.291,0.0,0.0,1.3266,16.25,0.11016450555261766
s8035-il,xf-s8035-il-1000000-n5,1000000.0,0.14004,0.291,0.0,0.0,1.343,16.75,0.10682929789315672
s8035-il,xf-s8035-il-200000,200000.0,0.14004,0.291,0.0,0.0,1.1047,13.75,0.11601379164463249
s8035-il,xf-s8035-il-200000-n5,200000.0,0.14004,0.291,0.0,0.0,1.0868,14.0,0.10866517186673721
s8035-il,xf-s8035-il-50000,50000.0,0.14004,0.291,0.0,0.0,0.9079,9.5,0.122774066631412
s8035-il,xf-s8035-il-50000-n5,50000.0,0.14004,0.291,0.0,0.0,0.9398,11.25,0.11540300370174515
s8035-il,xf-s8035-il-500000,500000.0,0.14004,0.291,0.0,0.0,1.1854,14.0,0.11113522206676582
s8035-il,xf-s8035-il-500000-n5,500000.0,0.14004,0.291,0.0,0.0,1.2253,15.0,0.10693999078711006
s8036-il,xf-s8036-il-100000,100000.0,0.14497,0.205,0.09853,0.368,1.2647,14.5,0.1146575356953993
s8036-il,xf-s8036-il-100000-n5,100000.0,0.14497,0.205,0.09853,0.368,1.1345,16.0,0.1010677809173644
s8036-il,xf-s8036-il-1000000,1000000.0,0.14497,0.205,0.09853,0.368,1.4187,18.5,0.10419174272071433
s8036-il,xf-s8036-il-1000000-n5,1000000.0,0.14497,0.205,0.09853,0.368,1.412,18.75,0.09812631074027821
s8036-il,xf-s8036-il-200000,200000.0,0.14497,0.205,0.09853,0.368,1.2688,16.75,0.10550056054997356
s8036-il,xf-s8036-il-200000-n5,200000.0,0.14497,0.205,0.09853,0.368,1.1908,17.25,0.09841936428317707
s8036-il,xf-s8036-il-50000,50000.0,0.14497,0.205,0.09853,0.368,1.1105,10.5,0.09853581277598307
s8036-il,xf-s8036-il-50000-n5,50000.0,0.14497,0.205,0.09853,0.368,1.0424,14.5,0.09492616768637151
s8036-il,xf-s8036-il-500000,500000.0,0.14497,0.205,0.09853,0.368,1.2942,18.75,0.10318595954920726
s8036-il,xf-s8036-il-500000-n5,500000.0,0.14497,0.205,0.09853,0.368,1.3102,17.75,0.09810675113575744
s8037-il,xf-s8037-il-100000,100000.0,0.025670000000000002,0.932,0.10623,0.335,1.3077,16.25,0.10954870438921205
s8037-il,xf-s8037-il-100000-n5,100000.0,0.025670000000000002,0.932,0.10623,0.335,1.1552,16.0,0.10088511898466421
s8037-il,xf-s8037-il-1000000,1000000.0,0.025670000000000002,0.932,0.10623,0.335,1.4297,17.5,0.11031775780010578
s8037-il,xf-s8037-il-1000000-n5,1000000.0,0.025670000000000002,0.932,0.10623,0.335,1.4132,17.75,0.10390508548623245
s8037-il,xf-s8037-il-200000,200000.0,0.025670000000000002,0.932,0.10623,0.335,1.2869,18.0,0.10949833356791747
s8037-il,xf-s8037-il-200000-n5,200000.0,0.025670000000000002,0.932,0.10623,0.335,1.2244,16.0,0.10357539429410256
s8037-il,xf-s8037-il-50000,50000.0,0.025670000000000002,0.932,0.10623,0.335,0.6477,10.25,0.07950347964040191
s8037-il,xf-s8037-il-50000-n5,50000.0,0.025670000000000002,0.932,0.10623,0.335,1.0456,13.5,0.08512071919619248
s8037-il,xf-s8037-il-500000,500000.0,0.025670000000000002,0.932,0.10623,0.335,1.3275,17.0,0.10953930861057168
s8037-il,xf-s8037-il-500000-n5,500000.0,0.025670000000000002,0.932,0.10623,0.335,1.3277,17.25,0.10308700182685454
s8038-il,xf-s8038-il-100000,100000.0,0.00554,0.982,0.07393,0.329,1.1393,11.25,0.12170297197250131
s8038-il,xf-s8038-il-100000-n5,100000.0,0.00554,0.982,0.07393,0.329,1.1185,14.0,0.10700951844760237
s8038-il,xf-s8038-il-1000000,1000000.0,0.00554,0.982,0.07393,0.329,1.4486,17.25,0.10607538899262028
s8038-il,xf-s8038-il-1000000-n5,1000000.0,0.00554,0.982,0.07393,0.329,1.4491,17.25,0.1039006379788125
s8038-il,xf-s8038-il-200000,200000.0,0.00554,0.982,0.07393,0.329,1.2115,13.75,0.10964164992067695
s8038-il,xf-s8038-il-200000-n5,200000.0,0.00554,0.982,0.07393,0.329,1.1841,14.75,0.10337022398272554
s8038-il,xf-s8038-il-50000,50000.0,0.00554,0.982,0.07393,0.329,0.9975,9.5,0.11796949762030676
s8038-il,xf-s8038-il-50000-n5,50000.0,0.00554,0.982,0.07393,0.329,1.0389,11.5,0.11144277102062403
s8038-il,xf-s8038-il-500000,500000.0,0.00554,0.982,0.07393,0.329,1.291,16.5,0.10538348185177139
s8038-il,xf-s8038-il-500000-n5,500000.0,0.00554,0.982,0.07393,0.329,1.3317,16.0,0.10285615183911698
s8052-il,xf-s8052-il-100000,100000.0,0.09541,0.122,0.07511,0.333,1.2354,11.75,0.11170673717609733
s8052-il,xf-s8052-il-100000-n5,100000.0,0.09541,0.122,0.07511,0.333,1.1823,13.5,0.09994974087784243
s8052-il,xf-s8052-il-1000000,1000000.0,0.09541,0.122,0.07511,0.333,1.4817,15.5,0.10719106220771739
s8052-il,xf-s8052-il-1000000-n5,1000000.0,0.09541,0.122,0.07511,0.333,1.4574,16.0,0.1063859698895952
s8052-il,xf-s8052-il-200000,200000.0,0.09541,0.122,0.07511,0.333,1.2763,14.25,0.10184755156002118
s8052-il,xf-s8052-il-200000-n5,200000.0,0.09541,0.122,0.07511,0.333,1.2493,14.75,0.10195079851930196
s8052-il,xf-s8052-il-50000,50000.0,0.09541,0.122,0.07511,0.333,1.0965,10.0,0.11902333157059759
s8052-il,xf-s8052-il-50000-n5,50000.0,0.09541,0.122,0.07511,0.333,1.1044,12.5,0.1027912215758858
s8052-il,xf-s8052-il-500000,500000.0,0.09541,0.122,0.07511,0.333,1.3749,16.25,0.10523898276087257
s8052-il,xf-s8052-il-500000-n5,500000.0,0.09541,0.122,0.07511,0.333,1.3967,16.0,0.10466644067796611
s8055-il,xf-s8055-il-100000,100000.0,0.03406,0.013,0.08026,0.375,1.283,13.0,0.11724179799048122
s8055-il,xf-s8055-il-100000-n5,100000.0,0.03406,0.013,0.08026,0.375,1.2117,14.5,0.09783526262964205
s8055-il,xf-s8055-il-1000000,1000000.0,0.03406,0.013,0.08026,0.375,1.5055,16.25,0.10435149656266524
s8055-il,xf-s8055-il-1000000-n5,1000000.0,0.03406,0.013,0.08026,0.375,1.4812,16.25,0.10309336039223436
s8055-il,xf-s8055-il-200000,200000.0,0.03406,0.013,0.08026,0.375,1.3025,15.0,0.100584706504495
s8055-il,xf-s8055-il-200000-n5,200000.0,0.03406,0.013,0.08026,0.375,1.2687,15.25,0.09801072421368544
s8055-il,xf-s8055-il-50000,50000.0,0.03406,0.013,0.08026,0.375,1.1499,10.25,0.12222652564780541
s8055-il,xf-s8055-il-50000-n5,50000.0,0.03406,0.013,0.08026,0.375,1.1364,12.5,0.1036881649920677
s8055-il,xf-s8055-il-500000,500000.0,0.03406,0.013,0.08026,0.375,1.3857,16.75,0.10209895293495504
s8055-il,xf-s8055-il-500000-n5,500000.0,0.03406,0.013,0.08026,0.375,1.4119,16.5,0.10099077736647277
s8064-il,xf-s8064-il-100000,100000.0,0.05509,0.045,0.072755,0.414,0.9984,10.25,0.12126766573990055
s8064-il,xf-s8064-il-100000-n5,100000.0,0.05509,0.045,0.072755,0.414,0.9966,11.75,0.10099843368662584
s8064-il,xf-s8064-il-1000000,1000000.0,0.05509,0.045,0.072755,0.414,1.2089,14.25,0.09953250945775538
s8064-il,xf-s8064-il-1000000-n5,1000000.0,0.05509,0.045,0.072755,0.414,1.282,15.5,0.09800882048859444
s8064-il,xf-s8064-il-200000,200000.0,0.05509,0.045,0.072755,0.414,1.0319,11.0,0.10848911686938129
s8064-il,xf-s8064-il-200000-n5,200000.0,0.05509,0.045,0.072755,0.414,1.0555,13.0,0.09448734003172926
s8064-il,xf-s8064-il-50000,50000.0,0.05509,0.045,0.072755,0.414,0.9837,9.75,0.10523181385510315
s8064-il,xf-s8064-il-50000-n5,50000.0,0.05509,0.045,0.072755,0.414,0.949,10.75,0.1050944896879958
s8064-il,xf-s8064-il-500000,500000.0,0.05509,0.045,0.072755,0.414,1.1027,13.0,0.0968447382337388
s8064-il,xf-s8064-il-500000-n5,500000.0,0.05509,0.045,0.072755,0.414,1.1716,14.25,0.09613504405670906
s8065-il,xf-s8065-il-100000,100000.0,0.04195665457559726,0.03,0.06600298097610459,0.414,0.981,10.0,0.11799570597567427
s8065-il,xf-s8065-il-100000-n5,100000.0,0.04195665457559726,0.03,0.06600298097610459,0.414,0.9996,10.75,0.10162284505552617
s8065-il,xf-s8065-il-1000000,1000000.0,0.04195665457559726,0.03,0.06600298097610459,0.414,1.1814,13.5,0.10237151922943814
s8065-il,xf-s8065-il-1000000-n5,1000000.0,0.04195665457559726,0.03,0.06600298097610459,0.414,1.2707,13.75,0.10177317638536772
s8065-il,xf-s8065-il-200000,200000.0,0.04195665457559726,0.03,0.06600298097610459,0.414,1.0236,10.25,0.10723386567953466
s8065-il,xf-s8065-il-200000-n5,200000.0,0.04195665457559726,0.03,0.06600298097610459,0.414,1.0573,11.75,0.09661140137493394
s8065-il,xf-s8065-il-50000,50000.0,0.04195665457559726,0.03,0.06600298097610459,0.414,0.9402,9.25,0.10611636171337921
s8065-il,xf-s8065-il-50000-n5,50000.0,0.04195665457559726,0.03,0.06600298097610459,0.414,0.9458,10.0,0.10754540454785831
s8065-il,xf-s8065-il-500000,500000.0,0.04195665457559726,0.03,0.06600298097610459,0.414,1.0968,11.75,0.09907543098889474
s8065-il,xf-s8065-il-500000-n5,500000.0,0.04195665457559726,0.03,0.06600298097610459,0.414,1.1651,13.0,0.09970358511789955
s8066-il,xf-s8066-il-100000,100000.0,0.0218297327389049,0.01,0.05862166590073933,0.377,0.9243,9.0,0.11219917503966159
s8066-il,xf-s8066-il-100000-n5,100000.0,0.0218297327389049,0.01,0.05862166590073933,0.377,0.968,10.0,0.10423862506610262
s8066-il,xf-s8066-il-1000000,1000000.0,0.0218297327389049,0.01,0.05862166590073933,0.377,1.1619,11.5,0.10274863672216422
s8066-il,xf-s8066-il-1000000-n5,1000000.0,0.0218297327389049,0.01,0.05862166590073933,0.377,1.2416,12.75,0.10290886975541416
s8066-il,xf-s8066-il-200000,200000.0,0.0218297327389049,0.01,0.05862166590073933,0.377,0.9742,9.5,0.10770802749867796
s8066-il,xf-s8066-il-200000-n5,200000.0,0.0218297327389049,0.01,0.05862166590073933,0.377,1.0364,10.75,0.09870766790058175
s8066-il,xf-s8066-il-50000,50000.0,0.0218297327389049,0.01,0.05862166590073933,0.377,0.8876,8.5,0.10165802221047067
s8066-il,xf-s8066-il-50000-n5,50000.0,0.0218297327389049,0.01,0.05862166590073933,0.377,0.9093,9.5,0.10683617133791645
s8066-il,xf-s8066-il-500000,500000.0,0.0218297327389049,0.01,0.05862166590073933,0.377,1.0661,10.5,0.09949457257061259
s8066-il,xf-s8066-il-500000-n5,500000.0,0.0218297327389049,0.01,0.05862166590073933,0.377,1.1371,11.5,0.10089893384515478
s9000-il,xf-s9000-il-100000,100000.0,0.0824,0.448,0.06785,0.327,1.257,11.5,0.11720152300370178
s9000-il,xf-s9000-il-100000-n5,100000.0,0.0824,0.448,0.06785,0.327,1.231,11.5,0.10915198549139354
s9000-il,xf-s9000-il-1000000,1000000.0,0.0824,0.448,0.06785,0.327,1.5152,13.5,0.10501149851415345
s9000-il,xf-s9000-il-1000000-n5,1000000.0,0.0824,0.448,0.06785,0.327,1.5505,14.0,0.10456961337966991
s9000-il,xf-s9000-il-200000,200000.0,0.0824,0.448,0.06785,0.327,1.2869,11.75,0.11157554732945536
s9000-il,xf-s9000-il-200000-n5,200000.0,0.0824,0.448,0.06785,0.327,1.3101,11.75,0.10511171575529649
s9000-il,xf-s9000-il-50000,50000.0,0.0824,0.448,0.06785,0.327,1.1882,10.0,0.11912820213216314
s9000-il,xf-s9000-il-50000-n5,50000.0,0.0824,0.448,0.06785,0.327,1.1745,10.75,0.11150635642517188
s9000-il,xf-s9000-il-500000,500000.0,0.0824,0.448,0.06785,0.327,1.4027,12.25,0.10570366991146184
s9000-il,xf-s9000-il-500000-n5,500000.0,0.0824,0.448,0.06785,0.327,1.4571,13.5,0.10370600068113842
s9026-il,xf-s9026-il-100000,100000.0,0.095,0.273,0.0,0.0,0.872,9.0,0.10694056054997358
s9026-il,xf-s9026-il-100000-n5,100000.0,0.095,0.273,0.0,0.0,0.9668,10.5,0.10822878124768189
s9026-il,xf-s9026-il-1000000,1000000.0,0.095,0.273,0.0,0.0,1.3312,14.5,0.11042289586184757
s9026-il,xf-s9026-il-1000000-n5,1000000.0,0.095,0.273,0.0,0.0,1.3959,15.0,0.10878449497620309
s9026-il,xf-s9026-il-200000,200000.0,0.095,0.273,0.0,0.0,0.9857,10.25,0.11046360655737704
s9026-il,xf-s9026-il-200000-n5,200000.0,0.095,0.273,0.0,0.0,1.0656,11.5,0.10897479175764993
s9026-il,xf-s9026-il-50000,50000.0,0.095,0.273,0.0,0.0,0.7915,8.0,0.10483787258912922
s9026-il,xf-s9026-il-50000-n5,50000.0,0.095,0.273,0.0,0.0,0.8653,9.25,0.10428924378635643
s9026-il,xf-s9026-il-500000,500000.0,0.095,0.273,0.0,0.0,1.1439,12.0,0.11069893696207554
s9026-il,xf-s9026-il-500000-n5,500000.0,0.095,0.273,0.0,0.0,1.2463,13.75,0.10896958851206179
s9027-il,xf-s9027-il-100000,100000.0,0.08,0.229,0.0,0.0,0.801,8.25,0.10256296902396261
s9027-il,xf-s9027-il-100000-n5,100000.0,0.08,0.229,0.0,0.0,0.9077,9.5,0.10536117807604196
s9027-il,xf-s9027-il-1000000,1000000.0,0.08,0.229,0.0,0.0,1.3241,13.75,0.11084584926332555
s9027-il,xf-s9027-il-1000000-n5,1000000.0,0.08,0.229,0.0,0.0,1.3975,14.5,0.1096334822269064
s9027-il,xf-s9027-il-200000,200000.0,0.08,0.229,0.0,0.0,0.8943,9.25,0.10544452670544685
s9027-il,xf-s9027-il-200000-n5,200000.0,0.08,0.229,0.0,0.0,1.023,11.0,0.10814041248016927
s9027-il,xf-s9027-il-50000,50000.0,0.08,0.229,0.0,0.0,0.7436,7.75,0.10150332194121664
s9027-il,xf-s9027-il-50000-n5,50000.0,0.08,0.229,0.0,0.0,0.8127,9.25,0.09943240613432049
s9027-il,xf-s9027-il-500000,500000.0,0.08,0.229,0.0,0.0,1.1005,11.25,0.10985093099910499
s9027-il,xf-s9027-il-500000-n5,500000.0,0.08,0.229,0.0,0.0,1.2406,13.25,0.1094168134584081
s9032-il,xf-s9032-il-100000,100000.0,0.09,0.25,0.0,0.0,0.8587,9.0,0.10314221047065045
s9032-il,xf-s9032-il-100000-n5,100000.0,0.09,0.25,0.0,0.0,0.9424,10.25,0.10744501322051828
s9032-il,xf-s9032-il-1000000,1000000.0,0.09,0.25,0.0,0.0,1.3738,14.5,0.11129916446324696
s9032-il,xf-s9032-il-1000000-n5,1000000.0,0.09,0.25,0.0,0.0,1.4021,14.75,0.10940877121742802
s9032-il,xf-s9032-il-200000,200000.0,0.09,0.25,0.0,0.0,0.946,10.0,0.10909178212585936
s9032-il,xf-s9032-il-200000-n5,200000.0,0.09,0.25,0.0,0.0,1.0548,11.5,0.1089072448439979
s9032-il,xf-s9032-il-50000,50000.0,0.09,0.25,0.0,0.0,0.7654,7.75,0.10684173615857818
s9032-il,xf-s9032-il-50000-n5,50000.0,0.09,0.25,0.0,0.0,0.8654,9.25,0.10335041776837656
s9032-il,xf-s9032-il-500000,500000.0,0.09,0.25,0.0,0.0,1.1469,13.0,0.1107967425053249
s9032-il,xf-s9032-il-500000-n5,500000.0,0.09,0.25,0.0,0.0,1.257,13.75,0.10936767235489768
s9033-il,xf-s9033-il-100000,100000.0,0.07498,0.228,0.0,0.0,0.8013,8.25,0.1052735611756664
s9033-il,xf-s9033-il-100000-n5,100000.0,0.07498,0.228,0.0,0.0,0.8818,9.25,0.10358921205711265
s9033-il,xf-s9033-il-1000000,1000000.0,0.07498,0.228,0.0,0.0,1.3582,13.75,0.11028232681121103
s9033-il,xf-s9033-il-1000000-n5,1000000.0,0.07498,0.228,0.0,0.0,1.3966,14.5,0.10968394896298442
s9033-il,xf-s9033-il-200000,200000.0,0.07498,0.228,0.0,0.0,0.8774,9.25,0.10315638286620835
s9033-il,xf-s9033-il-200000-n5,200000.0,0.07498,0.228,0.0,0.0,0.9959,10.5,0.10728829190904285
s9033-il,xf-s9033-il-50000,50000.0,0.07498,0.228,0.0,0.0,0.727,7.5,0.10553639735526534
s9033-il,xf-s9033-il-50000-n5,50000.0,0.07498,0.228,0.0,0.0,0.8046,8.5,0.0998005227403352
s9033-il,xf-s9033-il-500000,500000.0,0.07498,0.228,0.0,0.0,1.107,11.75,0.10889184558434692
s9033-il,xf-s9033-il-500000-n5,500000.0,0.07498,0.228,0.0,0.0,1.2594,13.25,0.10893166706686164
s9037-il,xf-s9037-il-100000,100000.0,0.07231,0.102,0.07872,0.33,1.3514,11.75,0.1181462083553675
s9037-il,xf-s9037-il-100000-n5,100000.0,0.07231,0.102,0.07872,0.33,1.2977,12.0,0.10167716552088843
s9037-il,xf-s9037-il-1000000,1000000.0,0.07231,0.102,0.07872,0.33,1.5091,14.0,0.10449579240615772
s9037-il,xf-s9037-il-1000000-n5,1000000.0,0.07231,0.102,0.07872,0.33,1.5488,14.5,0.10456357432341352
s9037-il,xf-s9037-il-200000,200000.0,0.07231,0.102,0.07872,0.33,1.3467,11.75,0.10251805393971446
s9037-il,xf-s9037-il-200000-n5,200000.0,0.07231,0.102,0.07872,0.33,1.3748,12.5,0.09984613410435256
s9037-il,xf-s9037-il-50000,50000.0,0.07231,0.102,0.07872,0.33,1.3238,10.5,0.12640273052255083
s9037-il,xf-s9037-il-50000-n5,50000.0,0.07231,0.102,0.07872,0.33,1.2373,12.0,0.11013338974087784
s9037-il,xf-s9037-il-500000,500000.0,0.07231,0.102,0.07872,0.33,1.434,12.75,0.10223970386039134
s9037-il,xf-s9037-il-500000-n5,500000.0,0.07231,0.102,0.07872,0.33,1.4645,13.75,0.10266627422401776
sa7024-il,xf-sa7024-il-100000,100000.0,0.06865,0.325,0.06535,0.36,1.2515,10.0,0.11809011105235327
sa7024-il,xf-sa7024-il-100000-n5,100000.0,0.06865,0.325,0.06535,0.36,1.2284,10.75,0.10855647084743496
sa7024-il,xf-sa7024-il-1000000,1000000.0,0.06865,0.325,0.06535,0.36,1.3564,10.0,0.10106350472956581
sa7024-il,xf-sa7024-il-1000000-n5,1000000.0,0.06865,0.325,0.06535,0.36,1.3901,11.0,0.10152786885245903
sa7024-il,xf-sa7024-il-200000,200000.0,0.06865,0.325,0.06535,0.36,1.2783,10.25,0.11216209413008991
sa7024-il,xf-sa7024-il-200000-n5,200000.0,0.06865,0.325,0.06535,0.36,1.2869,10.75,0.10343609864599546
sa7024-il,xf-sa7024-il-50000,50000.0,0.06865,0.325,0.06535,0.36,1.2227,9.5,0.12026930557457885
sa7024-il,xf-sa7024-il-50000-n5,50000.0,0.06865,0.325,0.06535,0.36,1.167,10.5,0.11064450555261766
sa7024-il,xf-sa7024-il-500000,500000.0,0.06865,0.325,0.06535,0.36,1.3363,10.5,0.10227997431061814
sa7024-il,xf-sa7024-il-500000-n5,500000.0,0.06865,0.325,0.06535,0.36,1.3477,11.0,0.10106178854896304
sa7025-il,xf-sa7025-il-100000,100000.0,0.0012513032545776208,0.984,0.0741985471872721,0.36,1.2884,10.75,0.1214613008989952
sa7025-il,xf-sa7025-il-100000-n5,100000.0,0.0012513032545776208,0.984,0.0741985471872721,0.36,1.2256,11.0,0.10329311475409836
sa7025-il,xf-sa7025-il-1000000,1000000.0,0.0012513032545776208,0.984,0.0741985471872721,0.36,1.3886,12.0,0.10114280527305342
sa7025-il,xf-sa7025-il-1000000-n5,1000000.0,0.0012513032545776208,0.984,0.0741985471872721,0.36,1.4205,12.25,0.10148937304142064
sa7025-il,xf-sa7025-il-200000,200000.0,0.0012513032545776208,0.984,0.0741985471872721,0.36,1.3049,11.25,0.10566394500264412
sa7025-il,xf-sa7025-il-200000-n5,200000.0,0.0012513032545776208,0.984,0.0741985471872721,0.36,1.2842,11.75,0.09765541910288375
sa7025-il,xf-sa7025-il-50000,50000.0,0.0012513032545776208,0.984,0.0741985471872721,0.36,1.2668,10.0,0.12599845584346908
sa7025-il,xf-sa7025-il-50000-n5,50000.0,0.0012513032545776208,0.984,0.0741985471872721,0.36,1.1602,9.0,0.11346755457172947
sa7025-il,xf-sa7025-il-500000,500000.0,0.0012513032545776208,0.984,0.0741985471872721,0.36,1.3408,11.5,0.09819636171337917
sa7025-il,xf-sa7025-il-500000-n5,500000.0,0.0012513032545776208,0.984,0.0741985471872721,0.36,1.3577,12.25,0.09922117398202013
sa7026-il,xf-sa7026-il-100000,100000.0,0.01623,0.006,0.08178,0.399,1.3085,11.5,0.1214378635642517
